0.360155161,0.347468116,0,0.347468116
0.359556239,0.347468116,1,0.347468116
0.357235704,0.345879652,2,0.345879652
0.357020046,0.345879652,3,0.345879652
0.355482037,0.345879652,4,0.345879652
0.355238031,0.344424432,5,0.344424432
0.354149361,0.343777442,6,0.343777442
0.352390805,0.343694275,7,0.343694275
0.352360811,0.341851037,8,0.341851037
0.352037291,0.341851037,9,0.341851037
0.351486094,0.339416998,10,0.339416998
0.348192631,0.339416998,11,0.339416998
0.347577339,0.338798578,12,0.338798578
0.346999967,0.337504594,13,0.337504594
0.345896184,0.337504594,14,0.337504594
0.348255541,0.337504594,15,0.337504594
0.343808665,0.334153026,16,0.334153026
0.34277028,0.334153026,17,0.334153026
0.344497629,0.334153026,18,0.334153026
0.340663487,0.333316432,19,0.333316432
0.341223677,0.333316432,20,0.333316432
0.34142698,0.332561426,21,0.332561426
0.339342063,0.331711598,22,0.331711598
0.339390774,0.331711598,23,0.331711598
0.337225738,0.330272167,24,0.330272167
0.337782142,0.327478556,25,0.327478556
0.338416651,0.327478556,26,0.327478556
0.335354601,0.327443432,27,0.327443432
0.334386098,0.327443432,28,0.327443432
0.334032176,0.327110877,29,0.327110877
0.334990469,0.326845257,30,0.326845257
0.332268865,0.325067309,31,0.325067309
0.332980141,0.323292514,32,0.323292514
0.332071678,0.323015039,33,0.323015039
0.329133867,0.319159943,34,0.319159943
0.328749336,0.319159943,35,0.319159943
0.32691291,0.319159943,36,0.319159943
0.32725585,0.319097563,37,0.319097563
0.327931159,0.318410857,38,0.318410857
0.324521163,0.317247802,39,0.317247802
0.32499239,0.317247802,40,0.317247802
0.322380519,0.316270755,41,0.316270755
0.321658594,0.314308305,42,0.314308305
0.321382679,0.314308305,43,0.314308305
0.321520869,0.314308305,44,0.314308305
0.321382814,0.314308305,45,0.314308305
0.319545704,0.313651628,46,0.313651628
0.320016482,0.312752521,47,0.312752521
0.317537953,0.312625035,48,0.312625035
0.31749739,0.311321819,49,0.311321819
0.318709192,0.311321819,50,0.311321819
0.316620937,0.307739915,51,0.307739915
0.316032401,0.307739915,52,0.307739915
0.315260628,0.306110442,53,0.306110442
0.313474128,0.306110442,54,0.306110442
0.31223289,0.306110442,55,0.306110442
0.311993049,0.306110442,56,0.306110442
0.311814248,0.305792976,57,0.305792976
0.311347806,0.305792976,58,0.305792976
0.310343575,0.305321036,59,0.305321036
0.3102034,0.305192606,60,0.305192606
0.309427369,0.304769013,61,0.304769013
0.30914209,0.303465895,62,0.303465895
0.307764561,0.303465895,63,0.303465895
0.307378835,0.303465895,64,0.303465895
0.307891771,0.302871827,65,0.302871827
0.30656051,0.301992319,66,0.301992319
0.306312877,0.301992319,67,0.301992319
0.305731938,0.3015094,68,0.3015094
0.305476444,0.3015094,69,0.3015094
0.304626175,0.300741874,70,0.300741874
0.304207277,0.300617607,71,0.300617607
0.30395412,0.300320159,72,0.300320159
0.304408529,0.299115402,73,0.299115402
0.303521195,0.299115402,74,0.299115402
0.303386835,0.298640304,75,0.298640304
0.302390975,0.298406886,76,0.298406886
0.301734951,0.297986894,77,0.297986894
0.301343009,0.297986894,78,0.297986894
0.30252423,0.297775824,79,0.297775824
0.300925823,0.29703107,80,0.29703107
0.300561825,0.296967268,81,0.296967268
0.299827539,0.296834364,82,0.296834364
0.299931489,0.296834364,83,0.296834364
0.299986327,0.296384782,84,0.296384782
0.298924094,0.296384782,85,0.296384782
0.29868284,0.295599867,86,0.295599867
0.297986186,0.29549434,87,0.29549434
0.298537617,0.295227913,88,0.295227913
0.298204085,0.295073873,89,0.295073873
0.296772165,0.294862193,90,0.294862193
0.297587501,0.294805191,91,0.294805191
0.29624344,0.293969044,92,0.293969044
0.296393777,0.293969044,93,0.293969044
0.296575199,0.292892346,94,0.292892346
0.29564362,0.292892346,95,0.292892346
0.295078802,0.292892346,96,0.292892346
0.2953904,0.292131635,97,0.292131635
0.295552188,0.292114088,98,0.292114088
0.295213182,0.291476694,99,0.291476694
0.294537375,0.291280524,100,0.291280524
0.294050629,0.291280524,101,0.291280524
0.294597774,0.291280524,102,0.291280524
0.294161692,0.290580008,103,0.290580008
0.293079494,0.290580008,104,0.290580008
0.292737762,0.290580008,105,0.290580008
0.29243001,0.290214045,106,0.290214045
0.292890388,0.29016684,107,0.29016684
0.292258012,0.288768706,108,0.288768706
0.292659076,0.288768706,109,0.288768706
0.291524157,0.288768706,110,0.288768706
0.291550836,0.288730228,111,0.288730228
0.291342712,0.288730228,112,0.288730228
0.290598179,0.288092215,113,0.288092215
0.290861023,0.288092215,114,0.288092215
0.290336413,0.288092215,115,0.288092215
0.290432172,0.287563868,116,0.287563868
0.289881123,0.287563868,117,0.287563868
0.289556466,0.287563868,118,0.287563868
0.289719854,0.287519256,119,0.287519256
0.289623564,0.287392667,120,0.287392667
0.28961134,0.28705248,121,0.28705248
0.289478199,0.286521291,122,0.286521291
0.289048672,0.286477407,123,0.286477407
0.288580316,0.286346136,124,0.286346136
0.288184683,0.286346136,125,0.286346136
0.288167581,0.286346136,126,0.286346136
0.287677154,0.285823923,127,0.285823923
0.287435555,0.285823923,128,0.285823923
0.287437908,0.285745336,129,0.285745336
0.287920576,0.285745336,130,0.285745336
0.287275858,0.285299921,131,0.285299921
0.287431854,0.284799605,132,0.284799605
0.286838259,0.284679899,133,0.284679899
0.286408214,0.283801358,134,0.283801358
0.286308857,0.283801358,135,0.283801358
0.286196254,0.283801358,136,0.283801358
0.286144364,0.283801358,137,0.283801358
0.287105843,0.283801358,138,0.283801358
0.285623714,0.283748196,139,0.283748196
0.285390251,0.283748196,140,0.283748196
0.285691235,0.283748196,141,0.283748196
0.285396756,0.283668549,142,0.283668549
0.285274084,0.283124483,143,0.283124483
0.285297269,0.283124483,144,0.283124483
0.284474473,0.282508318,145,0.282508318
0.284665701,0.282508318,146,0.282508318
0.284401738,0.282508318,147,0.282508318
0.284299395,0.282508318,148,0.282508318
0.284065938,0.281758398,149,0.281758398
0.284050934,0.281739832,150,0.281739832
0.283896454,0.281739832,151,0.281739832
0.283860531,0.281739832,152,0.281739832
0.283129154,0.281739832,153,0.281739832
0.28308239,0.281503248,154,0.281503248
0.282893581,0.281503248,155,0.281503248
0.282808116,0.281405589,156,0.281405589
0.282781231,0.28127371,157,0.28127371
0.282707617,0.281170935,158,0.281170935
0.282644422,0.281170935,159,0.281170935
0.28211084,0.280625016,160,0.280625016
0.28218091,0.280625016,161,0.280625016
0.282174008,0.280625016,162,0.280625016
0.282133096,0.28043387,163,0.28043387
0.281563343,0.280037731,164,0.280037731
0.281412216,0.279951292,165,0.279951292
0.281333486,0.279951292,166,0.279951292
0.28173187,0.279751887,167,0.279751887
0.281436081,0.279559187,168,0.279559187
0.280713782,0.279552845,169,0.279552845
0.280853197,0.279038465,170,0.279038465
0.281123809,0.279037121,171,0.279037121
0.280380022,0.27882937,172,0.27882937
0.280300097,0.27882937,173,0.27882937
0.280280552,0.278735088,174,0.278735088
0.279802074,0.278407695,175,0.278407695
0.280084548,0.278383906,176,0.278383906
0.279885245,0.278327159,177,0.278327159
0.279842858,0.278121143,178,0.278121143
0.279784887,0.277771176,179,0.277771176
0.279256079,0.277118675,180,0.277118675
0.279301482,0.277118675,181,0.277118675
0.279049247,0.277118675,182,0.277118675
0.278757605,0.277118675,183,0.277118675
0.278503003,0.277118675,184,0.277118675
0.278913697,0.276981439,185,0.276981439
0.278610857,0.276566609,186,0.276566609
0.278253952,0.276305531,187,0.276305531
0.278538942,0.276305531,188,0.276305531
0.278399956,0.276287389,189,0.276287389
0.278059576,0.276223827,190,0.276223827
0.277306133,0.275857085,191,0.275857085
0.2774969,0.275709598,192,0.275709598
0.276885818,0.275701123,193,0.275701123
0.277344818,0.275635649,194,0.275635649
0.277017624,0.275299201,195,0.275299201
0.276739931,0.275299201,196,0.275299201
0.276727926,0.275299201,197,0.275299201
0.276683736,0.274860456,198,0.274860456
0.276309755,0.274860456,199,0.274860456
0.27667227,0.27456434,200,0.27456434
0.276395995,0.274240015,201,0.274240015
0.27589461,0.274240015,202,0.274240015
0.275626079,0.274240015,203,0.274240015
0.275454065,0.274115543,204,0.274115543
0.275526969,0.273869645,205,0.273869645
0.275311773,0.273869645,206,0.273869645
0.275435211,0.273757633,207,0.273757633
0.274886685,0.273424419,208,0.273424419
0.275037396,0.273424419,209,0.273424419
0.274593463,0.273072884,210,0.273072884
0.274471296,0.272944746,211,0.272944746
0.274639515,0.272898968,212,0.272898968
0.274520113,0.272898968,213,0.272898968
0.273987725,0.272611606,214,0.272611606
0.273977032,0.272472081,215,0.272472081
0.273822451,0.272186253,216,0.272186253
0.273780517,0.272186253,217,0.272186253
0.273901824,0.272186253,218,0.272186253
0.273342283,0.272186253,219,0.272186253
0.27330838,0.271664672,220,0.271664672
0.273641034,0.271664672,221,0.271664672
0.273294438,0.271664672,222,0.271664672
0.27298268,0.271514684,223,0.271514684
0.272781292,0.271407506,224,0.271407506
0.272790015,0.271407506,225,0.271407506
0.272591988,0.271407506,226,0.271407506
0.272532591,0.270998143,227,0.270998143
0.272423667,0.270998143,228,0.270998143
0.272497984,0.270738732,229,0.270738732
0.272118077,0.270738732,230,0.270738732
0.272707864,0.27064961,231,0.27064961
0.272014076,0.27064961,232,0.27064961
0.271879375,0.270417153,233,0.270417153
0.271685487,0.270346024,234,0.270346024
0.271607919,0.269931043,235,0.269931043
0.271219087,0.26974436,236,0.26974436
0.27147454,0.269632569,237,0.269632569
0.270998092,0.269632569,238,0.269632569
